Unnamed: 0,time,low,high,open,close,volume
9078,1712261700,181.5481,183.9438,183.1375,182.9102,4500.7
9079,1712262600,181.8348,184.492,182.9102,182.835573,9615.1
9080,1712263500,182.1309,183.73466,182.835573,183.0624,2069.6
9081,1712264400,182.22873,183.8067,183.0624,183.4183,1940.4
9082,1712265300,182.3797,183.7448,183.4183,183.6982,1935.6
9083,1712266200,181.3842,184.0624,183.6982,182.489,4187.0
9084,1712267100,181.7375,183.4007,182.489,183.33247,1896.4
9085,1712268000,181.797409,184.2151,183.33247,183.4032,3954.1
9086,1712268900,181.996535,184.524,183.4032,184.524,1385.6
9087,1712269800,183.2651,184.5987,184.524,183.7261,1178.9
9088,1712270700,182.8347,184.1989,183.7261,183.307,666.4
9089,1712271600,182.8731,184.60746,183.307,184.3296,943.7
9090,1712272500,183.0167,185.004,184.3296,184.2938,7767.8
9091,1712273400,184.1648,184.8621,184.2938,184.6782,1262.0
9092,1712274300,183.855,185.4626,184.6782,184.8007,1347.3
9093,1712275200,183.3915,184.9367,184.8007,184.5569,891.0
9094,1712276100,183.4031,185.02188,184.5569,184.5009,1020.9
9095,1712277000,183.1907,184.7165,184.5009,183.6892,1471.1
9096,1712277900,183.6892,185.6299,183.6892,185.2925,1744.2
9097,1712278800,184.204,185.5169,185.2925,184.4007,536.7
9098,1712279700,182.7512,184.8981,184.4007,183.3312,989.7
9099,1712280600,181.2178,183.9,183.3312,183.749,18736.5
9100,1712281500,181.998,183.749,183.749,183.0338,3286.4
9101,1712282400,180.54355,183.25,183.0338,180.8717,4099.4
9102,1712283300,180.4417,182.735,180.8717,182.2733,3475.2
9103,1712284200,177.9176,182.76666,182.2733,180.6,2447.4
9104,1712285100,177.5963,180.6,180.6,179.5,2568.0
9105,1712286000,178.6564,181.0,179.5,179.9981,1687.7
9106,1712286900,179.2822,181.1183,179.9981,180.0556,4837.4
9107,1712287800,179.2044,181.3946,180.0556,181.1689,2486.0
9108,1712288700,179.5268,181.1967,181.1689,180.532,624.9
9109,1712289600,179.4314,181.3363,180.532,181.16,1026.7
9110,1712290500,178.311518,182.1493,181.16,178.3253,3405.9
9111,1712291400,175.9942,179.064,178.3253,176.748079,15046.9
9112,1712292300,175.0,177.8923,176.748079,177.381377,8199.0
9113,1712293200,175.6263,177.7578,177.381377,175.90205,2182.9
9114,1712294100,173.2369,175.9441,175.90205,174.191034,15813.7
9115,1712295000,173.9384,175.9,174.191034,175.7368,5430.5
9116,1712295900,175.1462,176.6745,175.7368,175.44733,2029.1
9117,1712296800,175.1932,177.1797,175.44733,176.1836,389.2
9118,1712297700,175.408,177.4401,176.1836,176.9967,3382.4
9119,1712298600,175.937,177.6248,176.9967,176.5127,752.9
9120,1712299500,174.878,177.0461,176.5127,175.5915,675.4
9121,1712300400,173.0395,175.7224,175.5915,175.008813,4766.5
9122,1712301300,174.1199,175.7902,175.008813,175.477,721.3
9123,1712302200,174.256946,176.1871,175.477,176.1871,1164.5
9124,1712303100,174.8718,176.1871,176.1871,175.8377,611.0
9125,1712304000,174.9864,176.359,175.8377,176.2114,423.6
9126,1712304900,175.4807,177.9329,176.2114,177.2,1508.9
9127,1712305800,173.4585,177.4333,177.2,174.3447,3126.8
9128,1712306700,171.961,174.7019,174.3447,172.8625,22462.4
9129,1712307600,171.0901,173.21326,172.8625,172.428,6679.9
9130,1712308500,170.936,172.7396,172.428,172.0102,831.6
9131,1712309400,171.021,172.957417,172.0102,172.229,3563.9
9132,1712310300,171.973,173.1336,172.229,172.7907,3402.4
9133,1712311200,171.6958,173.1301,172.7907,172.2672,3827.9
9134,1712312100,170.0554,172.2672,172.2672,171.166,5062.6
9135,1712313000,169.8276,172.1147,171.166,172.1147,6675.4
9136,1712313900,171.5747,172.965,172.1147,172.6255,5923.1
9137,1712314800,171.2712,173.5729,172.6255,172.4029,2332.9
9138,1712315700,171.8937,173.3126,172.4029,172.1006,1857.7
9139,1712316600,170.10431,172.3433,172.1006,171.2351,3358.3
9140,1712317500,169.2,172.25,171.2351,169.5696,9542.1
9141,1712318400,168.4004,170.9294,169.5696,170.4342,13967.9
9142,1712319300,169.977333,172.326,170.4342,171.9145,4292.2
9143,1712320200,168.0966,171.919042,171.9145,170.2185,6336.7
9144,1712321100,170.2185,172.976,170.2185,172.603,1588.3
9145,1712322000,171.456,173.6634,172.603,173.4423,4380.1
9146,1712322900,171.9756,174.1385,173.4423,173.772612,1987.3
9147,1712323800,172.7089,175.484367,173.772612,175.1418,2637.4
9148,1712324700,174.2872,176.190497,175.1418,175.7,579.7
9149,1712325600,174.2277,176.8113,175.7,176.443,1335.8
9150,1712326500,174.3989,177.0827,176.443,175.0755,2823.6
9151,1712327400,174.4256,178.1606,175.0755,177.016,749.5
9152,1712328300,175.912,178.423607,177.016,176.452,1417.9
9153,1712329200,174.82063,177.4176,176.452,176.3362,1199.6
9154,1712330100,174.2497,176.5256,176.3362,175.055,1217.4
9155,1712331000,174.5975,176.9274,175.055,176.5273,800.2
9156,1712331900,175.346,177.2814,176.5273,176.2407,1388.3
9157,1712332800,175.0956,177.5676,176.2407,175.9925,1299.7
9158,1712333700,174.7404,176.398281,175.9925,175.8648,830.2
9159,1712334600,174.4536,175.907043,175.8648,175.5028,807.7
9160,1712335500,173.8953,175.553473,175.5028,174.85,2131.5
9161,1712336400,172.97796,175.4128,174.85,174.1855,851.9
9162,1712337300,173.0632,174.9925,174.1855,174.01,3150.4
9163,1712338200,173.3203,174.8547,174.01,173.8636,1539.9
9164,1712339100,172.4639,174.2275,173.8636,173.6694,345.4
9165,1712340000,172.5234,175.474,173.6694,174.527,894.0
9166,1712340900,173.7366,175.0653,174.527,174.1215,572.1
9167,1712341800,173.2508,174.9247,174.1215,174.6142,1569.1
9168,1712342700,173.8931,175.9518,174.6142,175.1523,353.7
9169,1712343600,174.848,176.795004,175.1523,176.0135,647.7
9170,1712344500,175.7411,177.6237,176.0135,177.325,1456.8
9171,1712345400,175.5915,177.66345,177.325,175.8112,462.1
9172,1712346300,175.25209,176.9384,175.8112,176.7288,254.6
9173,1712347200,175.2123,177.273234,176.7288,176.5254,868.8
9174,1712348100,175.517,177.6148,176.5254,177.462,646.8
9175,1712349000,176.0832,177.476715,177.462,176.6774,519.8
9176,1712349900,175.9999,177.0571,176.6774,176.545,533.3
9177,1712350800,175.7567,177.3242,176.545,176.5305,819.2
9178,1712351700,176.4514,177.5475,176.5305,176.745,715.3
9179,1712352600,175.9357,177.318,176.745,176.2896,482.7
9180,1712353500,175.5838,176.7043,176.2896,175.6408,487.0
9181,1712354400,174.7412,176.5492,175.6408,175.0732,6216.5
9182,1712355300,174.366802,175.813435,175.0732,175.383,894.7
9183,1712356200,174.5385,176.0065,175.383,175.658,176.1
9184,1712357100,174.252,176.0319,175.658,174.7587,414.6
9185,1712358000,174.5478,175.8967,174.7587,175.4235,726.5
9186,1712358900,174.6202,175.8705,175.4235,175.5261,1219.3
9187,1712359800,174.6217,175.7854,175.5261,175.246,524.9
9188,1712360700,174.3618,175.7355,175.246,174.606,1275.2
9189,1712361600,173.7758,174.6987,174.606,174.3014,1381.8
9190,1712362500,173.9343,175.8726,174.3014,175.8726,2004.4
9191,1712363400,175.84,176.7842,175.8726,176.4,1561.0
9192,1712364300,175.1993,176.4584,176.4,175.51144,845.0
9193,1712365200,174.7159,175.806323,175.51144,175.655,1765.2
9194,1712366100,175.601025,176.6743,175.655,176.2776,433.0
9195,1712367000,175.2137,176.2776,176.2776,175.2137,812.2
9196,1712367900,174.9299,175.7695,175.2137,175.0152,154.9
9197,1712368800,173.9705,175.3307,175.0152,174.2603,1075.9
9198,1712369700,173.676261,174.7489,174.2603,173.9874,2342.3
9199,1712370600,173.7933,174.678,173.9874,174.4373,2828.1
9200,1712371500,173.7995,174.7303,174.4373,174.338965,417.8
9201,1712372400,173.848,175.1719,174.338965,174.7284,909.8
9202,1712373300,174.7091,176.669,174.7284,176.0901,3177.0
9203,1712374200,175.3704,176.7598,176.0901,175.835,1021.8
9204,1712375100,175.3625,176.8075,175.835,176.348,1110.1
9205,1712376000,175.4511,176.4586,176.348,176.09584,471.7
9206,1712376900,175.6121,176.2436,176.09584,175.7509,334.1
9207,1712377800,175.4155,176.213,175.7509,175.7929,240.6
9208,1712378700,175.239,176.4756,175.7929,176.134,385.1
9209,1712379600,175.9141,177.88,176.134,177.7689,1951.6
9210,1712380500,176.9056,178.2214,177.7689,178.2214,2968.0
9211,1712381400,177.8352,178.8425,178.2214,178.2521,1731.3
9212,1712382300,177.7503,178.3874,178.2521,178.2889,171.4
9213,1712383200,177.3599,178.6665,178.2889,178.3514,614.9
9214,1712384100,177.4284,178.6051,178.3514,177.8247,1821.6
9215,1712385000,177.3324,178.118455,177.8247,177.9553,674.3
9216,1712385900,177.819,178.9446,177.9553,178.5085,991.0
9217,1712386800,177.6414,178.71,178.5085,178.104,391.0
9218,1712387700,177.722,178.3907,178.104,177.8364,444.2
9219,1712388600,177.0055,178.4129,177.8364,178.2144,1298.2
9220,1712389500,177.7224,178.6,178.2144,178.095,641.0
9221,1712390400,177.4903,178.4675,178.095,177.8324,1041.5
9222,1712391300,176.9307,178.019,177.8324,177.8664,683.5
9223,1712392200,177.0771,178.3336,177.8664,177.8446,570.7
9224,1712393100,177.4969,179.0845,177.8446,178.78,836.9
9225,1712394000,177.9414,180.0999,178.78,179.5543,6701.2
9226,1712394900,178.354,179.591,179.5543,178.728,728.3
9227,1712395800,177.3285,178.728,178.728,177.7893,1435.5
9228,1712396700,176.805,177.927,177.7893,177.255,1133.1
9229,1712397600,176.9279,178.0351,177.255,177.5108,1153.0
9230,1712398500,176.7382,177.9392,177.5108,177.3821,1347.4
9231,1712399400,175.9115,177.5587,177.3821,176.7,2279.4
9232,1712400300,176.36,177.5996,176.7,177.1396,1074.0
9233,1712401200,176.1991,177.386,177.1396,176.53,1061.5
9234,1712402100,176.073,177.0731,176.53,176.2734,899.8
9235,1712403000,175.9775,176.8465,176.2734,176.5849,979.8
9236,1712403900,175.8251,177.0077,176.5849,176.4817,4474.2
9237,1712404800,175.9592,177.2578,176.4817,176.861,1497.7
9238,1712405700,176.2216,177.1377,176.861,176.914,923.4
9239,1712406600,175.206,176.9685,176.914,175.8,1751.1
9240,1712407500,175.2078,176.1347,175.8,175.9715,949.2
9241,1712408400,174.7666,176.1168,175.9715,175.6742,973.8
9242,1712409300,174.3334,175.8728,175.6742,174.726,1755.2
9243,1712410200,174.3196,175.3697,174.726,175.0194,1665.0
9244,1712411100,174.3049,175.0705,175.0194,174.4974,1223.7
9245,1712412000,174.244,175.8209,174.4974,175.0949,2425.2
9246,1712412900,174.6875,176.1646,175.0949,175.0807,1023.7
9247,1712413800,174.5139,176.69,175.0807,176.502,993.1
9248,1712414700,175.4895,176.502,176.502,175.6596,369.1
9249,1712415600,175.3235,177.0601,175.6596,176.1998,1094.9
9250,1712416500,176.125,177.4555,176.1998,177.0369,1498.0
9251,1712417400,176.1363,177.206,177.0369,176.9803,818.1
9252,1712418300,176.3024,177.836,176.9803,177.256,1988.0
9253,1712419200,176.7172,179.7822,177.256,177.3984,2603.7
9254,1712420100,177.2319,178.8941,177.3984,178.0,3900.8
9255,1712421000,177.9273,179.134,178.0,178.17,2019.0
9256,1712421900,177.5092,178.9101,178.17,178.1672,2485.7
9257,1712422800,176.8754,178.3154,178.1672,177.6033,2341.6
9258,1712423700,177.1895,177.85,177.6033,177.41,885.5
9259,1712424600,177.015,178.003,177.41,178.003,1321.2
9260,1712425500,177.8,179.0,178.003,178.024499,892.6
9261,1712426400,177.5508,178.6275,178.024499,178.3419,501.8
9262,1712427300,177.4431,178.3461,178.3419,178.023033,767.4
9263,1712428200,177.4847,178.311,178.023033,177.86114,530.7
9264,1712429100,177.2104,177.9808,177.86114,177.6612,940.4
9265,1712430000,177.1298,178.50449,177.6612,178.01,841.1
9266,1712430900,177.6821,178.4323,178.01,178.1301,635.9
9267,1712431800,177.3626,178.4975,178.1301,177.8585,679.7
9268,1712432700,177.4461,178.8158,177.8585,177.9273,3785.8
9269,1712433600,177.048,178.9687,177.9273,177.4566,672.5
9270,1712434500,176.9273,177.832,177.4566,177.6152,1186.4
9271,1712435400,177.2975,178.1128,177.6152,177.7559,563.1
9272,1712436300,177.5621,178.4085,177.7559,178.3497,972.4
9273,1712437200,178.1589,179.1648,178.3497,178.433,2246.4
9274,1712438100,177.5186,178.7535,178.433,177.7244,1193.7
9275,1712439000,177.6977,179.1089,177.7244,177.9483,1517.0
9276,1712439900,177.4198,178.3535,177.9483,178.2428,843.8
9277,1712440800,177.8656,178.9559,178.2428,178.6683,2305.7
9278,1712441700,177.3527,178.8693,178.6683,178.7624,909.9
9279,1712442600,177.9752,179.3318,178.7624,179.1336,807.3
9280,1712443500,178.4236,179.4114,179.1336,179.2932,1214.2
9281,1712444400,179.0502,180.5777,179.2932,179.9568,1653.9
9282,1712445300,179.2448,180.7306,179.9568,180.1884,1862.8
9283,1712446200,179.465,180.49,180.1884,179.465,898.8
9284,1712447100,179.0911,180.538,179.465,179.2621,1869.2
9285,1712448000,178.3773,179.5311,179.2621,179.141992,366.3
9286,1712448900,177.868,179.2869,179.141992,178.0,2676.6
9287,1712449800,177.683,179.1224,178.0,178.8209,568.9
9288,1712450700,178.1124,178.848,178.8209,178.3668,395.8
9289,1712451600,178.3465,179.9689,178.3668,179.5595,773.0
9290,1712452500,179.5134,180.9968,179.5595,180.7769,4037.9
9291,1712453400,180.4578,182.4735,180.7769,181.5458,6873.4
9292,1712454300,181.3556,182.9645,181.5458,182.7653,2908.0
9293,1712455200,181.9731,183.3156,182.7653,182.563915,5003.4
9294,1712456100,181.5443,182.5791,182.563915,182.3472,671.5
9295,1712457000,180.8865,182.3472,182.3472,181.5035,829.2
9296,1712457900,180.8927,181.9277,181.5035,181.2575,283.4
9297,1712458800,181.251,182.785105,181.2575,181.8131,593.7
9298,1712459700,181.5011,182.3886,181.8131,182.0929,561.0
9299,1712460600,180.8601,182.0929,182.0929,181.3224,1397.8
9300,1712461500,180.9942,182.1495,181.3224,181.4387,1565.7
9301,1712462400,181.0418,182.0214,181.4387,181.5689,1419.4
9302,1712463300,180.8648,181.8535,181.5689,181.1144,9845.2
9303,1712464200,180.6516,181.666,181.1144,181.06,2750.2
9304,1712465100,181.0107,181.9693,181.06,181.3258,295.2
9305,1712466000,181.0256,182.3088,181.3258,181.9663,584.9
9306,1712466900,181.024,182.4329,181.9663,181.5409,551.3
9307,1712467800,181.1792,182.0312,181.5409,181.9683,969.1
9308,1712468700,181.3878,182.195,181.9683,181.7007,2541.4
9309,1712469600,181.1383,182.2053,181.7007,181.9189,1507.1
9310,1712470500,180.321,182.036466,181.9189,181.1999,3694.7
9311,1712471400,180.6942,181.4224,181.1999,181.1847,1187.9
9312,1712472300,179.994,181.361,181.1847,180.4365,1782.1
9313,1712473200,179.8793,180.952,180.4365,180.6485,869.1
9314,1712474100,179.7345,181.109735,180.6485,180.4955,2610.4
9315,1712475000,180.2841,181.378,180.4955,180.8284,2378.8
9316,1712475900,180.2866,181.214,180.8284,180.9531,2623.5
9317,1712476800,180.14,181.706,180.9531,181.2561,2213.2
9318,1712477700,180.2995,181.7592,181.2561,180.8047,2702.8
9319,1712478600,179.789415,181.8694,180.8047,181.128,4634.5
9320,1712479500,180.1947,181.3888,181.128,180.9028,2814.2
9321,1712480400,179.7239,181.1317,180.9028,180.477,3826.3
9322,1712481300,179.7942,181.164,180.477,180.211,1975.2
9323,1712482200,178.6988,180.3246,180.211,179.5463,2562.4
9324,1712483100,179.1412,180.0963,179.5463,179.7404,1848.4
9325,1712484000,179.3089,180.3968,179.7404,180.1956,1231.1
9326,1712484900,179.3155,180.9496,180.1956,180.446,1245.6
9327,1712485800,179.9375,181.0159,180.446,180.8126,910.2
9328,1712486700,180.1884,181.2916,180.8126,180.8389,397.7
9329,1712487600,180.0603,181.3862,180.8389,180.493,866.9
9330,1712488500,180.1291,181.5095,180.493,181.1177,2601.9
9331,1712489400,180.6495,181.6415,181.1177,181.1613,1011.8
9332,1712490300,180.6453,181.4263,181.1613,181.0759,901.1
9333,1712491200,180.4671,181.6618,181.0759,180.7546,917.6
9334,1712492100,180.2053,181.7199,180.7546,180.474907,1147.9
9335,1712493000,179.933895,181.7997,180.474907,181.0771,2020.7
9336,1712493900,180.9128,181.9482,181.0771,181.4,4354.5
9337,1712494800,181.0023,182.0959,181.4,181.7932,2178.8
9338,1712495700,181.0353,182.1599,181.7932,181.5333,1671.0
9339,1712496600,180.6985,182.468,181.5333,181.9399,1835.0
9340,1712497500,181.5401,182.5652,181.9399,181.938184,1767.2
9341,1712498400,181.5041,182.4651,181.938184,181.677928,1349.9
9342,1712499300,181.0781,182.2761,181.677928,181.4747,991.1
9343,1712500200,180.7589,182.6036,181.4747,182.3947,2746.7
9344,1712501100,181.3764,182.8498,182.3947,182.444248,5660.5
9345,1712502000,182.0,183.0526,182.444248,182.6327,1266.1
9346,1712502900,181.5419,183.0274,182.6327,182.3412,2738.6
9347,1712503800,180.0804,182.5676,182.3412,181.0735,2422.6
9348,1712504700,180.0,181.0735,181.0735,180.2849,1549.3
9349,1712505600,180.0026,181.653,180.2849,181.2685,1108.2
9350,1712506500,180.456,182.3981,181.2685,181.1763,1558.0
9351,1712507400,180.7215,183.2606,181.1763,182.2183,7149.2
9352,1712508300,181.3321,183.2165,182.2183,182.5428,3063.6
9353,1712509200,180.3074,182.5428,182.5428,180.9738,1474.9
9354,1712510100,180.5893,181.9,180.9738,180.9315,836.7
9355,1712511000,180.1374,181.2447,180.9315,180.9162,613.9
9356,1712511900,179.7553,181.0333,180.9162,180.432,1531.4
9357,1712512800,178.9935,180.6451,180.432,179.63605,1773.6
9358,1712513700,178.6674,180.0082,179.63605,179.4594,657.2
9359,1712514600,177.7247,179.7051,179.4594,179.185324,1971.7
9360,1712515500,178.6543,179.620457,179.185324,179.2292,3072.1
9361,1712516400,178.6722,179.5156,179.2292,179.0969,358.4
9362,1712517300,178.5266,180.2419,179.0969,179.8544,1145.8
9363,1712518200,179.0625,180.3668,179.8544,179.7199,1724.7
9364,1712519100,178.3175,180.1621,179.7199,178.95,660.4
9365,1712520000,178.3993,180.0554,178.95,179.4445,1056.5
9366,1712520900,178.7957,180.424,179.4445,179.8598,981.7
9367,1712521800,178.8947,180.2386,179.8598,180.0072,549.5
9368,1712522700,178.8064,180.6496,180.0072,179.6388,850.2
9369,1712523600,179.2994,180.3511,179.6388,179.9292,611.5
9370,1712524500,179.1723,180.3275,179.9292,179.9113,496.6
9371,1712525400,178.6182,179.9113,179.9113,179.102,670.6
9372,1712526300,178.1448,179.322385,179.102,178.6745,449.9
9373,1712527200,176.7737,178.7471,178.6745,178.5186,1795.0
9374,1712528100,177.666686,179.1197,178.5186,178.7534,2957.3
9375,1712529000,178.1713,178.9985,178.7534,178.6343,650.0
9376,1712529900,177.7729,179.566,178.6343,179.2066,980.7
9377,1712530800,178.7997,180.3749,179.2066,179.9363,444.2
9378,1712531700,179.5154,180.569,179.9363,179.98,1249.4
9379,1712532600,179.2259,180.3913,179.98,180.1758,575.1
9380,1712533500,179.6856,180.7606,180.1758,180.394,324.0
9381,1712534400,178.3453,180.394,180.394,179.2468,933.1
9382,1712535300,177.837,179.4918,179.2468,178.0268,1792.9
9383,1712536200,177.342,178.6264,178.0268,178.4049,1728.3
9384,1712537100,177.8662,178.7772,178.4049,178.2791,534.5
9385,1712538000,177.8805,179.3651,178.2791,178.9372,386.9
9386,1712538900,178.7874,180.1391,178.9372,179.5687,694.6
9387,1712539800,178.5337,180.0408,179.5687,179.2982,792.6
9388,1712540700,177.1843,179.2982,179.2982,177.74852,586.3
9389,1712541600,176.7915,178.171,177.74852,177.671,2286.1
9390,1712542500,177.2786,178.1542,177.671,178.0283,542.1
9391,1712543400,177.4488,178.2721,178.0283,178.1923,822.6
9392,1712544300,176.4272,178.1923,178.1923,176.9951,1250.9
9393,1712545200,175.7736,177.3097,176.9951,176.5449,1262.3
9394,1712546100,176.2022,177.0228,176.5449,176.9915,637.9
9395,1712547000,176.0009,177.6801,176.9915,177.3402,2322.2
9396,1712547900,176.7194,177.7701,177.3402,177.021,721.0
9397,1712548800,176.4698,177.2809,177.021,177.008,359.7
9398,1712549700,176.4126,177.3333,177.008,177.1683,1327.1
9399,1712550600,176.0205,177.1683,177.1683,176.9169,892.3
9400,1712551500,176.3366,177.1811,176.9169,176.7587,350.8
9401,1712552400,176.4636,177.975,176.7587,177.5542,512.6
9402,1712553300,176.8668,177.968,177.5542,177.0325,1358.9
9403,1712554200,176.6391,177.5832,177.0325,177.1626,750.9
9404,1712555100,176.5888,178.089,177.1626,177.7184,1184.3
9405,1712556000,177.0673,178.3131,177.7184,177.6286,823.0
9406,1712556900,176.8325,177.7916,177.6286,177.428865,1966.0
9407,1712557800,176.8989,177.7,177.428865,176.9735,1414.9
9408,1712558700,176.7492,177.439311,176.9735,177.1332,2099.5
9409,1712559600,176.8296,177.9526,177.1332,177.3113,1660.4
9410,1712560500,176.9425,179.110624,177.3113,178.6128,2109.7
9411,1712561400,177.92398,180.6139,178.6128,179.7423,5877.1
9412,1712562300,179.7423,181.5215,179.7423,180.4859,1513.6
9413,1712563200,179.8841,181.1304,180.4859,179.94533,3377.3
9414,1712564100,179.94533,183.1188,179.94533,182.3205,3480.3
9415,1712565000,181.2275,182.98,182.3205,182.3782,922.6
9416,1712565900,181.4256,184.7224,182.3782,183.9794,4309.1
9417,1712566800,182.9144,184.3184,183.9794,183.5411,2078.7
9418,1712567700,183.1931,184.7666,183.5411,184.3846,2969.8
9419,1712568600,183.5333,184.6073,184.3846,183.6135,1757.1
9420,1712569500,182.8703,184.21,183.6135,183.2258,3031.1
9421,1712570400,181.989845,183.5007,183.2258,183.2966,2172.4
9422,1712571300,182.4045,183.2966,183.2966,182.8667,545.7
9423,1712572200,182.6269,183.7736,182.8667,183.3144,766.5
9424,1712573100,183.0558,183.83687,183.3144,183.0968,818.5
9425,1712574000,182.5229,183.6,183.0968,182.5229,1646.7
9426,1712574900,182.5229,183.7286,182.5229,183.3995,1138.6
9427,1712575800,182.0131,183.3995,183.3995,182.7984,1647.4
9428,1712576700,182.1694,183.1568,182.7984,183.1217,1855.0
9429,1712577600,182.4527,184.0451,183.1217,183.3258,2163.0
9430,1712578500,181.7022,183.654,183.3258,182.0182,1522.1
9431,1712579400,181.0125,183.4072,182.0182,181.6182,3257.4
9432,1712580300,180.3641,182.2022,181.6182,180.782925,3344.8
9433,1712581200,180.6398,181.5318,180.782925,181.214695,4644.3
9434,1712582100,180.6899,182.62814,181.214695,181.8976,24581.5
9435,1712583000,180.121282,182.5,181.8976,181.53803,5622.0
9436,1712583900,180.8064,183.0,181.53803,181.183,2164.5
9437,1712584800,180.3631,181.8457,181.183,180.6755,2430.2
9438,1712585700,179.866,181.1382,180.6755,180.3682,2111.2
9439,1712586600,179.6694,181.112,180.3682,180.0721,1542.8
9440,1712587500,179.48036,180.8906,180.0721,180.79127,1532.6
9441,1712588400,180.4186,182.0272,180.79127,181.2336,2503.8
9442,1712589300,180.709129,181.855,181.2336,180.8761,2160.1
9443,1712590200,180.4933,182.1099,180.8761,181.8323,2201.6
9444,1712591100,181.4723,182.6403,181.8323,182.32238,1161.6
9445,1712592000,181.5561,182.6194,182.32238,182.1661,2365.7
9446,1712592900,181.4894,182.7,182.1661,181.979225,2021.6
9447,1712593800,181.1798,182.4707,181.979225,181.5393,1649.1
9448,1712594700,181.0386,182.0479,181.5393,181.5899,1600.8
9449,1712595600,180.5651,181.9213,181.5899,180.8174,1515.6
9450,1712596500,179.75104,181.9295,180.8174,180.4832,1513.2
9451,1712597400,180.0826,181.2432,180.4832,180.8787,1250.2
9452,1712598300,179.8122,181.161235,180.8787,181.0619,1976.0
9453,1712599200,180.6615,182.0225,181.0619,181.4152,548.3
9454,1712600100,181.1229,182.240523,181.4152,182.1418,6102.7
9455,1712601000,181.575,182.5,182.1418,182.5,4957.4
9456,1712601900,180.5,182.5,182.5,180.8672,3954.3
9457,1712602800,180.3932,181.7501,180.8672,181.4473,919.4
9458,1712603700,179.6725,181.6395,181.4473,180.4268,8253.4
9459,1712604600,179.448,180.5,180.4268,180.2,930.0
9460,1712605500,179.0815,181.13,180.2,180.1632,1385.0
9461,1712606400,179.7183,181.0893,180.1632,180.6,1320.6
9462,1712607300,179.305887,181.2404,180.6,180.6218,1987.4
9463,1712608200,179.5641,181.7692,180.6218,180.6563,2455.8
9464,1712609100,180.4803,181.5053,180.6563,180.631,895.4
9465,1712610000,180.4331,181.5762,180.631,181.2954,1610.1
9466,1712610900,180.6148,181.9121,181.2954,181.4325,1462.3
9467,1712611800,180.7229,182.2,181.4325,181.5365,1786.1
9468,1712612700,181.3646,182.5751,181.5365,182.1976,1296.3
9469,1712613600,181.4664,182.5237,182.1976,181.8213,1231.1
9470,1712614500,180.8678,182.1,181.8213,181.7973,1175.5
9471,1712615400,181.2138,181.9895,181.7973,181.322,1854.9
9472,1712616300,180.6752,182.4202,181.322,182.3664,1409.7
9473,1712617200,180.1366,182.4928,182.3664,181.3796,767.6
9474,1712618100,180.9452,182.5,181.3796,181.9873,1669.2
9475,1712619000,180.6539,182.228,181.9873,181.713,1030.5
9476,1712619900,181.2121,181.9453,181.713,181.5384,1404.4
9477,1712620800,180.5067,181.8257,181.5384,181.39,1039.4
9478,1712621700,180.3538,181.914,181.39,180.78,1103.7
9479,1712622600,180.5492,181.731,180.78,180.78,379.5
9480,1712623500,180.1019,181.4831,180.78,180.7292,1414.9
9481,1712624400,179.019,181.1587,180.7292,179.65,5142.1
9482,1712625300,178.886,180.491636,179.65,180.22,1302.9
9483,1712626200,179.3302,180.2857,180.22,179.4419,1757.8
9484,1712627100,179.3099,180.4981,179.4419,180.0212,768.5
9485,1712628000,179.1521,180.6615,180.0212,180.6615,1666.1
9486,1712628900,179.4283,181.2755,180.6615,180.913,4152.5
9487,1712629800,179.5749,181.1903,180.913,179.9769,695.8
9488,1712630700,179.9396,180.7112,179.9769,180.3483,536.3
9489,1712631600,179.3928,180.49093,180.3483,180.0716,824.1
9490,1712632500,178.8999,180.618,180.0716,179.1935,1572.7
9491,1712633400,178.0886,179.573,179.1935,178.5131,2774.2
9492,1712634300,177.0754,178.6816,178.5131,178.4667,2930.9
9493,1712635200,177.6535,178.6881,178.4667,178.2998,2281.6
9494,1712636100,177.6149,178.8174,178.2998,178.3912,1592.7
9495,1712637000,177.9844,178.952,178.3912,178.7037,873.1
9496,1712637900,178.2075,179.3601,178.7037,178.6263,1232.1
9497,1712638800,177.9059,179.1147,178.6263,178.8639,582.0
9498,1712639700,177.968,179.4846,178.8639,179.32,1303.8
9499,1712640600,177.9696,179.3832,179.32,178.5454,895.4
9500,1712641500,178.2042,179.174,178.5454,178.9,979.8
9501,1712642400,178.3966,179.551085,178.9,178.4579,895.5
9502,1712643300,177.3908,178.9704,178.4579,177.395,5641.2
9503,1712644200,175.5745,178.2,177.395,176.5439,2672.9
9504,1712645100,176.0759,178.4634,176.5439,176.7746,2741.1
9505,1712646000,176.4229,177.935,176.7746,177.2969,1185.3
9506,1712646900,175.86495,177.5062,177.2969,176.8287,3962.2
9507,1712647800,175.728355,177.4075,176.8287,176.506,2100.7
9508,1712648700,174.901412,177.2808,176.506,176.389,3220.4
9509,1712649600,173.5527,177.181,176.389,174.8193,5877.0
9510,1712650500,174.5,176.4,174.8193,175.8114,3128.5
9511,1712651400,174.771,176.4,175.8114,175.4243,1688.7
9512,1712652300,175.0666,176.5131,175.4243,175.9617,2235.8
9513,1712653200,175.4128,176.8853,175.9617,176.0898,5230.9
9514,1712654100,175.5967,176.7473,176.0898,175.8441,4213.6
9515,1712655000,175.1749,176.4717,175.8441,176.1206,4065.9
